time,volume,open,close,date
00:00:00,1537179,532.25,532.45,2024-07-25
00:00:00,4861293,532.5,521.4,2024-07-26
00:00:00,3899378,519.95,503.2,2024-07-29
00:00:00,4486792,501,513.95,2024-07-30
00:00:00,2104428,517,515.95,2024-07-31
00:00:00,2738463,516,506.4,2024-08-01
00:00:00,2297403,507,504.8,2024-08-02
00:00:00,5340313,498,493.9,2024-08-05
00:00:00,2468513,496.6,496.15,2024-08-06
00:00:00,4174404,496.15,508.45,2024-08-07
00:00:00,2492871,509.2,503.2,2024-08-08
00:00:00,1526088,503.2,505.7,2024-08-09
00:00:00,6388120,505.7,501.7,2024-08-12
00:00:00,3067178,500.9,502.5,2024-08-13
00:00:00,3472937,503,495.8,2024-08-14
00:00:00,1741554,496.2,493.75,2024-08-15
00:00:00,2085237,494.2,489.7,2024-08-16
00:00:00,3363736,490.35,483.7,2024-08-19
00:00:00,3380235,483.7,481.5,2024-08-20
00:00:00,3804916,482.5,480.95,2024-08-21
00:00:00,3386322,481.1,475.8,2024-08-22
00:00:00,3774407,475.85,478.75,2024-08-23
00:00:00,3724028,486.5,489.55,2024-08-26
00:00:00,2758692,489.85,477.5,2024-08-27
00:00:00,4857838,477.5,479.05,2024-08-28
00:00:00,3815305,480,482.95,2024-08-29
00:00:00,6647038,485.95,475.85,2024-08-30
00:00:00,7183728,473.2,455.05,2024-09-02
00:00:00,8088081,456.05,468.85,2024-09-03
00:00:00,5761554,468,477.75,2024-09-04
00:00:00,3723759,480.35,477.15,2024-09-05
00:00:00,2094811,477.15,479.1,2024-09-06
00:00:00,3006353,479.9,493.8,2024-09-09
00:00:00,4009069,494.2,482.35,2024-09-10
00:00:00,3210223,482.45,477.75,2024-09-11
00:00:00,3697385,478.55,488.45,2024-09-12
00:00:00,4976602,488.4,498,2024-09-13
00:00:00,5157625,500.8,516.3,2024-09-16
00:00:00,3071106,518.75,517.95,2024-09-17
00:00:00,2683861,517.95,510.25,2024-09-18
00:00:00,2818902,511.35,512.55,2024-09-19
00:00:00,6630217,512.5,528.15,2024-09-20
00:00:00,3975646,528.95,526.1,2024-09-23
00:00:00,3269949,526.8,522.1,2024-09-24
00:00:00,3029063,521.5,512.4,2024-09-25
00:00:00,2869880,510.25,512.7,2024-09-26
00:00:00,2195917,513.15,511,2024-09-27
00:00:00,3073519,512.45,507.4,2024-09-30
00:00:00,7113027,506,509.75,2024-10-01
00:00:00,7063610,509.8,499.95,2024-10-02
00:00:00,7576142,499.9,500,2024-10-03
00:00:00,5675373,502.8,501.9,2024-10-04
00:00:00,5642987,502.5,503.5,2024-10-07
00:00:00,3787736,500,501.8,2024-10-08
00:00:00,5222780,503,495.85,2024-10-09
00:00:00,1973851,495.85,497.75,2024-10-10
00:00:00,2499114,497.9,492.15,2024-10-11
00:00:00,3828020,492.15,496,2024-10-14
00:00:00,3415321,495.8,498.4,2024-10-15
00:00:00,3736964,498.4,496.45,2024-10-16
00:00:00,4405919,496.45,486.95,2024-10-17
00:00:00,2519947,487,487.8,2024-10-18
00:00:00,2065853,488.2,484.7,2024-10-21
00:00:00,3133144,484.5,479,2024-10-22
00:00:00,4361513,478.5,469,2024-10-23
00:00:00,4013241,469.55,469.75,2024-10-24
00:00:00,6547227,469.6,456.1,2024-10-25
00:00:00,8597298,451.05,434.75,2024-10-28
00:00:00,7598465,434.75,442.35,2024-10-29
00:00:00,6095361,443.05,439.05,2024-10-30
00:00:00,5970615,438.85,434.1,2024-10-31
00:00:00,9635326,435,444.35,2024-11-01
00:00:00,5094356,444.3,457,2024-11-02
00:00:00,4440023,460,460.5,2024-11-05
00:00:00,7758308,472,466.85,2024-11-06
00:00:00,4021002,467.1,475.5,2024-11-07
00:00:00,5809000,477.6,481.5,2024-11-08
00:00:00,11365921,492.05,490.6,2024-11-11
00:00:00,5376459,489.4,482.05,2024-11-12
00:00:00,8480117,480.1,480.35,2024-11-13
00:00:00,4714440,480.3,473.3,2024-11-14
00:00:00,3984695,472.5,480.1,2024-11-15
00:00:00,4464374,472.2,471.95,2024-11-18
00:00:00,6149406,472.7,459.7,2024-11-19
00:00:00,6283891,461,449.25,2024-11-20
00:00:00,6671902,451.2,458.95,2024-11-21
00:00:00,5830163,458.95,459.9,2024-11-22
00:00:00,3689926,459.9,464.5,2024-11-25
